"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ELETPUS","198112","195.826","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198113","2297.973","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198201","209.694","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198202","180.546","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198203","187.968","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198204","172.877","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198205","177.48","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198206","186.447","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198207","210.865","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198208","205.892","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198209","180.875","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198210","173.172","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198211","173.599","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198212","184.958","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198213","2244.372","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198301","195.871","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198302","172.725","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198303","182.769","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198304","170.669","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198305","174.725","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198306","191.367","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198307","220.447","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198308","230.193","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198309","195.817","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198310","183.137","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198311","183.171","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198312","212.555","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198313","2313.446","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198401","216.924","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198402","189.81","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198403","200.387","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198404","181.381","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198405","192.55","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198406","209.967","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198407","221.526","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198408","229.532","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198409","195.411","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198410","191.142","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198411","190.602","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198412","200.232","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198413","2419.465","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198501","228.148","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198502","198.488","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198503","195.25","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198504","185.173","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198505","197.123","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198506","205.682","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198507","227.004","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198508","226.286","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198509","202.712","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198510","194.995","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198511","192.649","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198512","219.49","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198513","2473.002","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198601","217.761","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198602","192.582","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198603","197.115","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198604","186.37","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198605","197.647","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198606","215.334","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198607","242.954","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198608","225.402","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198609","206.905","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198610","197.96","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198611","196.654","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198612","213.787","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198613","2490.471","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198701","223.041","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198702","194.281","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198703","202.13","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198704","189.792","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198705","206.407","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198706","225.908","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198707","248.196","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198708","247.881","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198709","213.221","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198710","203.215","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198711","200.479","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198712","220.736","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198713","2575.288","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198801","238.188","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198802","217.183","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198803","214.294","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198804","196.297","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198805","208.704","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198806","233.066","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198807","257.742","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198808","267.929","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198809","220.392","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198810","210.814","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198811","209.815","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198812","232.988","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198813","2707.411","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198901","246.766","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198902","233.783","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198903","241.946","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198904","222.869","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198905","234.825","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198906","250.919","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198907","273.458","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198908","275.42","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198909","242.794","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198910","235.669","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198911","234.25","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198912","274.448","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","198913","2967.146","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199001","255.187","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199002","229.499","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199003","244.761","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199004","229.77","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199005","241.774","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199006","268.992","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199007","287.448","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199008","290.655","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199009","258.357","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199010","244.372","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199011","231.242","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199012","255.77","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199013","3037.827","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199101","269.214","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199102","228.29","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199103","240.561","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199104","227.799","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199105","254.873","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199106","269.099","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199107","294.648","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199108","292.159","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199109","256.027","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199110","245.378","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199111","241.661","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199112","254.089","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199113","3073.799","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199201","267.773","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199202","239.514","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199203","247.733","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199204","233.406","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199205","242.412","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199206","261.077","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199207","293.617","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199208","281.927","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199209","259.925","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199210","244.994","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199211","244.162","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199212","267.343","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199213","3083.882","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199301","271.021","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199302","248.015","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199303","261.248","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199304","234.695","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199305","244.326","4","Electricity Net Generation, Total","Billion Kilowatthours"
"ELETPUS","199306","275.36","4","Electricity Net Generation, Total","Billion Kilowatthours"
